   % Range crossline_E_amp crossline_E_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
      10250.0000  0.28176093E-12 -152.06 0.71839899E-15 -141.50 0.36892007E-15   89.66
      10500.0000  0.26021379E-12 -151.00 0.67443901E-15 -140.44 0.33886037E-15   91.79
      10750.0000  0.24049944E-12 -149.99 0.63362758E-15 -139.40 0.31148182E-15   93.90
      11000.0000  0.22244140E-12 -149.03 0.59569963E-15 -138.38 0.28651434E-15   95.97
      11250.0000  0.20588315E-12 -148.10 0.56041661E-15 -137.38 0.26371896E-15   98.03
      11500.0000  0.19068549E-12 -147.22 0.52756343E-15 -136.40 0.24288371E-15  100.05
      11750.0000  0.17672430E-12 -146.39 0.49694568E-15 -135.44 0.22382016E-15  102.05
      12000.0000  0.16388862E-12 -145.61 0.46838731E-15 -134.51 0.20636045E-15  104.03
      12250.0000  0.15207901E-12 -144.87 0.44172862E-15 -133.59 0.19035472E-15  105.98
      12500.0000  0.14120619E-12 -144.19 0.41682444E-15 -132.71 0.17566896E-15  107.90
      12750.0000  0.13118977E-12 -143.56 0.39354257E-15 -131.84 0.16218309E-15  109.79
      13000.0000  0.12195730E-12 -142.98 0.37176248E-15 -131.00 0.14978929E-15  111.66
      13250.0000  0.11344330E-12 -142.46 0.35137401E-15 -130.18 0.13839066E-15  113.50
      13500.0000  0.10558849E-12 -142.00 0.33227643E-15 -129.39 0.12789990E-15  115.31
      13750.0000  0.98339147E-13 -141.59 0.31437741E-15 -128.62 0.11823828E-15  117.09
      14000.0000  0.91646466E-13 -141.24 0.29759225E-15 -127.88 0.10933469E-15  118.85
      14250.0000  0.85466055E-13 -140.95 0.28184313E-15 -127.16 0.10112480E-15  120.57
      14500.0000  0.79757466E-13 -140.72 0.26705847E-15 -126.47 0.93550326E-16  122.27
      14750.0000  0.74483794E-13 -140.56 0.25317232E-15 -125.80 0.86558431E-16  123.94
      15000.0000  0.69611314E-13 -140.45 0.24012390E-15 -125.16 0.80101121E-16  125.57
   % Range crossline_B_amp crossline_B_phs inline_E_amp inline_E_phs  vertical_E_amp vertical_E_phs 
          0.0000  0.30105326E-10    0.06 0.29966270E-06  179.98 0.53110154E-08    0.01
        250.0000  0.92748223E-12    0.52 0.52006479E-08    0.65 0.11404529E-08    0.26
        500.0000  0.15793272E-12    1.09 0.11299413E-08    1.63 0.19332883E-09    0.77
        750.0000  0.36466850E-13    1.34 0.43163158E-09    2.81 0.59963086E-10    1.47
       1000.0000  0.55275683E-14   -1.82 0.21057186E-09    4.14 0.24359563E-10    2.36
       1250.0000  0.37713299E-14 -169.09 0.11862189E-09    5.58 0.11636345E-10    3.43
       1500.0000  0.64282593E-14 -170.98 0.73526471E-10    7.09 0.62460025E-11    4.69
       1750.0000  0.68789555E-14 -170.21 0.48744722E-10    8.63 0.36742808E-11    6.10
       2000.0000  0.65723159E-14 -168.98 0.33931501E-10   10.19 0.23250162E-11    7.62
       2250.0000  0.60315911E-14 -167.60 0.24492450E-10   11.76 0.15572270E-11    9.20
       2500.0000  0.54498846E-14 -166.15 0.18174920E-10   13.33 0.10888110E-11   10.80
       2750.0000  0.48964262E-14 -164.68 0.13782596E-10   14.90 0.78599179E-12   12.41
       3000.0000  0.43928595E-14 -163.21 0.10636477E-10   16.48 0.58092722E-12   14.01
       3250.0000  0.39426756E-14 -161.76 0.83290562E-11   18.06 0.43696460E-12   15.63
       3500.0000  0.35428118E-14 -160.33 0.66040548E-11   19.65 0.33308288E-12   17.24
       3750.0000  0.31882242E-14 -158.91 0.52939029E-11   21.25 0.25654634E-12   18.88
       4000.0000  0.28736417E-14 -157.53 0.42854375E-11   22.85 0.19925568E-12   20.53
       4250.0000  0.25941846E-14 -156.17 0.35001652E-11   24.46 0.15584331E-12   22.20
       4500.0000  0.23455333E-14 -154.84 0.28824165E-11   26.08 0.12262893E-12   23.91
       4750.0000  0.21239285E-14 -153.53 0.23919682E-11   27.69 0.97018902E-13   25.65
       5000.0000  0.19261144E-14 -152.26 0.19992980E-11   29.31 0.77144980E-13   27.43
       5250.0000  0.17492702E-14 -151.01 0.16824461E-11   30.92 0.61637896E-13   29.25
       5500.0000  0.15909466E-14 -149.79 0.14248883E-11   32.52 0.49480142E-13   31.13
       5750.0000  0.14490097E-14 -148.60 0.12140649E-11   34.10 0.39907215E-13   33.05
       6000.0000  0.13215951E-14 -147.43 0.10403435E-11   35.67 0.32339559E-13   35.03
       6250.0000  0.12070692E-14 -146.30 0.89627764E-12   37.22 0.26334593E-13   37.06
       6500.0000  0.11039976E-14 -145.19 0.77606861E-12   38.74 0.21552274E-13   39.15
       6750.0000  0.10111179E-14 -144.12 0.67517029E-12   40.23 0.17729994E-13   41.30
       7000.0000  0.92731769E-15 -143.07 0.58999626E-12   41.70 0.14664041E-13   43.51
       7250.0000  0.85161488E-15 -142.05 0.51770041E-12   43.13 0.12195776E-13   45.77
       7500.0000  0.78314175E-15 -141.06 0.45601134E-12   44.52 0.10201235E-13   48.08
       7750.0000  0.72113062E-15 -140.11 0.40310646E-12   45.87 0.85832415E-14   50.44
       8000.0000  0.66490168E-15 -139.18 0.35751562E-12   47.18 0.72653988E-14   52.85
       8250.0000  0.61385236E-15 -138.28 0.31804681E-12   48.45 0.61874869E-14   55.29
       8500.0000  0.56744804E-15 -137.41 0.28372871E-12   49.67 0.53019159E-14   57.75
       8750.0000  0.52521396E-15 -136.57 0.25376589E-12   50.84 0.45709860E-14   60.24
       9000.0000  0.48672816E-15 -135.76 0.22750377E-12   51.96 0.39647633E-14   62.73
       9250.0000  0.45161518E-15 -134.98 0.20440111E-12   53.04 0.34594258E-14   65.23
       9500.0000  0.41954072E-15 -134.23 0.18400824E-12   54.06 0.30359728E-14   67.72
       9750.0000  0.39020673E-15 -133.51 0.16594981E-12   55.03 0.26792154E-14   70.20
      10000.0000  0.36334729E-15 -132.81 0.14991109E-12   55.94 0.23769839E-14   72.66
      10250.0000  0.33872486E-15 -132.14 0.13562695E-12   56.79 0.21195041E-14   75.09
      10500.0000  0.31612706E-15 -131.50 0.12287310E-12   57.59 0.18989067E-14   77.49
      10750.0000  0.29536376E-15 -130.89 0.11145892E-12   58.32 0.17088394E-14   79.87
      11000.0000  0.27626461E-15 -130.30 0.10122175E-12   58.99 0.15441597E-14   82.20
      11250.0000  0.25867678E-15 -129.74 0.92022247E-13   59.59 0.14006923E-14   84.51
      11500.0000  0.24246302E-15 -129.20 0.83740509E-13   60.13 0.12750362E-14   86.78
      11750.0000  0.22749994E-15 -128.69 0.76273015E-13   60.59 0.11644115E-14   89.02
      12000.0000  0.21367649E-15 -128.20 0.69530041E-13   60.98 0.10665380E-14   91.22
      12250.0000  0.20089257E-15 -127.73 0.63433548E-13   61.29 0.97953764E-15   93.40
      12500.0000  0.18905792E-15 -127.29 0.57915433E-13   61.51 0.90185764E-15   95.54
      12750.0000  0.17809102E-15 -126.87 0.52916074E-13   61.66 0.83220859E-15   97.66
      13000.0000  0.16791816E-15 -126.47 0.48383113E-13   61.71 0.76951502E-15   99.76
      13250.0000  0.15847262E-15 -126.09 0.44270437E-13   61.66 0.71287584E-15  101.84
      13500.0000  0.14969398E-15 -125.72 0.40537322E-13   61.52 0.66153255E-15  103.89
      13750.0000  0.14152740E-15 -125.38 0.37147706E-13   61.27 0.61484360E-15  105.93
      14000.0000  0.13392313E-15 -125.05 0.34069575E-13   60.91 0.57226379E-15  107.95
      14250.0000  0.12683592E-15 -124.75 0.31274434E-13   60.44 0.53332755E-15  109.96
      14500.0000  0.12022462E-15 -124.45 0.28736862E-13   59.85 0.49763540E-15  111.96
      14750.0000  0.11405173E-15 -124.18 0.26434116E-13   59.14 0.46484294E-15  113.94
      15000.0000  0.10828311E-15 -123.92 0.24345798E-13   58.30 0.43465187E-15  115.92
   % Range crossline_B_amp crossline_B_phs inline_E_amp inline_E_phs  vertical_E_amp vertical_E_phs 
          0.0000  0.36323406E-12 -179.97 0.17537536E-07    0.02 0.17332594E-06    0.03
        250.0000  0.39654558E-12 -179.71 0.71241481E-10  179.99 0.59988555E-09 -179.97
        500.0000  0.60267546E-13 -179.20 0.10154568E-09 -179.30 0.53011065E-10 -179.86
        750.0000  0.18260134E-13 -178.49 0.33515960E-10 -178.59 0.11993477E-10 -179.64
       1000.0000  0.73559218E-14 -177.61 0.13866373E-10 -177.71 0.39698223E-11 -179.34
       1250.0000  0.34986049E-14 -176.54 0.66834523E-11 -176.64 0.16008541E-11 -178.98
       1500.0000  0.18726811E-14 -175.28 0.36076846E-11 -175.38 0.73200033E-12 -178.57
       1750.0000  0.10994109E-14 -173.87 0.21307252E-11 -173.96 0.36855742E-12 -178.08
       2000.0000  0.69465809E-15 -172.35 0.13521993E-11 -172.45 0.20178224E-12 -177.47
       2250.0000  0.46476498E-15 -170.77 0.90754950E-12 -170.87 0.11915137E-12 -176.72
       2500.0000  0.32471962E-15 -169.16 0.63548133E-12 -169.28 0.75194344E-13 -175.81
       2750.0000  0.23428814E-15 -167.55 0.45919967E-12 -167.67 0.50161771E-13 -174.75
       3000.0000  0.17310182E-15 -165.94 0.33962512E-12 -166.07 0.34967545E-13 -173.58
       3250.0000  0.13017337E-15 -164.33 0.25557894E-12 -164.46 0.25206499E-13 -172.32
       3500.0000  0.99210196E-16 -162.71 0.19488110E-12 -162.84 0.18628970E-13 -171.00
       3750.0000  0.76404509E-16 -161.08 0.15013470E-12 -161.21 0.14023401E-13 -169.65
       4000.0000  0.59337171E-16 -159.43 0.11662650E-12 -159.56 0.10701269E-13 -168.27
       4250.0000  0.46406223E-16 -157.75 0.91228104E-13 -157.88 0.82501940E-14 -166.87
       4500.0000  0.36513942E-16 -156.05 0.71792025E-13 -156.18 0.64107676E-14 -165.46
       4750.0000  0.28887072E-16 -154.30 0.56803523E-13 -154.44 0.50125302E-14 -164.04
       5000.0000  0.22968811E-16 -152.52 0.45170812E-13 -152.66 0.39392203E-14 -162.61
       5250.0000  0.18351163E-16 -150.70 0.36093320E-13 -150.83 0.31090720E-14 -161.17
       5500.0000  0.14731003E-16 -148.83 0.28975941E-13 -148.96 0.24631456E-14 -159.73
       5750.0000  0.11880605E-16 -146.91 0.23371431E-13 -147.04 0.19581208E-14 -158.27
       6000.0000  0.96273507E-17 -144.93 0.18940680E-13 -145.06 0.15616680E-14 -156.81
       6250.0000  0.78394303E-17 -142.90 0.15424688E-13 -143.03 0.12493707E-14 -155.35
       6500.0000  0.64155762E-17 -140.81 0.12624442E-13 -140.94 0.10026157E-14 -153.87
       6750.0000  0.52775849E-17 -138.66 0.10386234E-13 -138.79 0.80710839E-15 -152.39
       7000.0000  0.43647940E-17 -136.45 0.85908229E-14 -136.58 0.65180557E-15 -150.89
       7250.0000  0.36299649E-17 -134.19 0.71453464E-14 -134.32 0.52813502E-15 -149.39
       7500.0000  0.30361842E-17 -131.87 0.59772345E-14 -132.00 0.42941616E-15 -147.87
       7750.0000  0.25545160E-17 -129.51 0.50295985E-14 -129.64 0.35042525E-15 -146.35
       8000.0000  0.21622129E-17 -127.11 0.42577132E-14 -127.24 0.28706602E-15 -144.81
       8250.0000  0.18413438E-17 -124.67 0.36263223E-14 -124.80 0.23611827E-15 -143.27
       8500.0000  0.15777388E-17 -122.20 0.31075631E-14 -122.33 0.19504484E-15 -141.71
       8750.0000  0.13601728E-17 -119.72 0.26793629E-14 -119.85 0.16184266E-15 -140.15
       9000.0000  0.11797332E-17 -117.22 0.23241953E-14 -117.36 0.13492729E-15 -138.57
       9250.0000  0.10293273E-17 -114.72 0.20281120E-14 -114.86 0.11304318E-15 -136.98
       9500.0000  0.90329800E-18 -112.23 0.17799875E-14 -112.37 0.95193717E-16 -135.38
       9750.0000  0.79712301E-18 -109.75 0.15709280E-14 -109.89 0.80586440E-16 -133.77
      10000.0000  0.70717909E-18 -107.30 0.13938069E-14 -107.44 0.68590208E-16 -132.16
      10250.0000  0.63055633E-18 -104.86 0.12429009E-14 -105.01 0.58701511E-16 -130.53
      10500.0000  0.56491194E-18 -102.46 0.11136014E-14 -102.60 0.50517988E-16 -128.90
      10750.0000  0.50835474E-18 -100.08 0.10021884E-14 -100.23 0.43717556E-16 -127.26
      11000.0000  0.45935384E-18  -97.74 0.90564990E-15  -97.89 0.38041943E-16 -125.61
      11250.0000  0.41666628E-18  -95.44 0.82154064E-15  -95.59 0.33283668E-16 -123.96
      11500.0000  0.37927964E-18  -93.17 0.74786851E-15  -93.32 0.29275743E-16 -122.30
      11750.0000  0.34636643E-18  -90.93 0.68300522E-15  -91.08 0.25883502E-16 -120.63
      12000.0000  0.31724785E-18  -88.72 0.62561496E-15  -88.88 0.22998125E-16 -118.96
      12250.0000  0.29136492E-18  -86.55 0.57459756E-15  -86.71 0.20531482E-16 -117.29
      12500.0000  0.26825547E-18  -84.40 0.52904332E-15  -84.56 0.18412043E-16 -115.61
      12750.0000  0.24753570E-18  -82.28 0.48819675E-15  -82.44 0.16581606E-16 -113.92
      13000.0000  0.22888553E-18  -80.18 0.45142771E-15  -80.34 0.14992695E-16 -112.24
      13250.0000  0.21203678E-18  -78.11 0.41820817E-15  -78.27 0.13606481E-16 -110.54
      13500.0000  0.19676372E-18  -76.05 0.38809363E-15  -76.21 0.12391114E-16 -108.85
      13750.0000  0.18287543E-18  -74.01 0.36070811E-15  -74.18 0.11320392E-16 -107.15
      14000.0000  0.17020965E-18  -71.99 0.33573207E-15  -72.16 0.10372692E-16 -105.44
      14250.0000  0.15862786E-18  -69.98 0.31289262E-15  -70.15 0.95301078E-17 -103.73
      14500.0000  0.14801117E-18  -67.99 0.29195561E-15  -68.15 0.87777633E-17 -102.02
      14750.0000  0.13825711E-18  -66.00 0.27271913E-15  -66.16 0.81032519E-17 -100.30
      15000.0000  0.12927692E-18  -64.02 0.25500831E-15  -64.19 0.74961890E-17  -98.58
