   % Range crossline_E_amp crossline_E_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
       4250.0000  0.98704450E-18 -145.43 0.19467854E-14 -150.97 0.58892434E-15  174.00
       4500.0000  0.57990639E-18 -122.19 0.11438422E-14 -127.74 0.34556813E-15 -162.64
       4750.0000  0.34161621E-18  -99.02 0.67385656E-15 -104.58 0.20351477E-15 -139.38
       5000.0000  0.20167396E-18  -75.89 0.39782859E-15  -81.46 0.12019563E-15 -116.17
       5250.0000  0.11926364E-18  -52.77 0.23527109E-15  -58.34 0.71146768E-16  -93.00
       5500.0000  0.70624026E-19  -29.65 0.13932355E-15  -35.23 0.42189298E-16  -69.83
       5750.0000  0.41863302E-19   -6.52 0.82587500E-16  -12.09 0.25053984E-16  -46.66
       6000.0000  0.24831735E-19   16.65 0.48988518E-16   11.08 0.14895357E-16  -23.46
       6250.0000  0.14734473E-19   39.87 0.29068795E-16   34.31 0.88637020E-17   -0.23
       6500.0000  0.87435500E-20   63.16 0.17249899E-16   57.60 0.52780854E-17   23.05
       6750.0000  0.51875164E-20   86.55 0.10234575E-16   81.00 0.31445693E-17   46.40
       7000.0000  0.30766810E-20  110.08 0.60703840E-17  104.55 0.18742316E-17   69.83
       7250.0000  0.18241458E-20  133.80 0.35994699E-17  128.29 0.11175248E-17   93.38
       7500.0000  0.10814573E-20  157.78 0.21343749E-17  152.28 0.66668073E-18  117.06
       7750.0000  0.64155506E-21 -177.92 0.12665895E-17  176.61 0.39805962E-18  140.93
       8000.0000  0.38133841E-21 -153.19 0.75325043E-18 -158.64 0.23802007E-18  165.01
       8250.0000  0.22761623E-21 -127.97 0.44996321E-18 -133.39 0.14267393E-18 -170.65
       8500.0000  0.13688706E-21 -102.20 0.27090989E-18 -107.60 0.85857364E-19 -146.02
       8750.0000  0.83318057E-22  -75.88 0.16513281E-18  -81.29 0.51973272E-19 -121.09
       9000.0000  0.51593592E-22  -49.14 0.10242596E-18  -54.58 0.31727424E-19  -95.90
       9250.0000  0.32660668E-22  -22.24 0.64941659E-19  -27.76 0.19586139E-19  -70.51
       9500.0000  0.21197454E-22    4.42 0.42194904E-19   -1.22 0.12259403E-19  -45.08
       9750.0000  0.14102744E-22   30.39 0.28080482E-19   24.60 0.77953772E-20  -19.83
      10000.0000  0.95883466E-23   55.29 0.19078987E-19   49.36 0.50391931E-20    4.99
      10250.0000  0.66304522E-23   78.86 0.13173386E-19   72.81 0.33092887E-20   29.11
      10500.0000  0.46408281E-23  100.99 0.92012268E-20   94.87 0.22036530E-20   52.31
      10750.0000  0.32748949E-23  121.67 0.64783288E-20  115.54 0.14842547E-20   74.43
      11000.0000  0.23238803E-23  140.94 0.45877739E-20  134.88 0.10087033E-20   95.35
      11250.0000  0.16559495E-23  158.90 0.32649501E-20  152.98 0.69035042E-21  115.03
      11500.0000  0.11844833E-23  175.65 0.23353418E-20  169.93 0.47525710E-21  133.46
      11750.0000  0.85071435E-24 -168.73 0.16803901E-20 -174.16 0.32901849E-21  150.64
      12000.0000  0.61390322E-24 -154.09 0.12179574E-20 -159.18 0.22918847E-21  166.63
      12250.0000  0.44545109E-24 -140.30 0.89051924E-21 -145.03 0.16084375E-21 -178.50
      12500.0000  0.32517843E-24 -127.21 0.65766377E-21 -131.57 0.11390662E-21 -164.65
      12750.0000  0.23884796E-24 -114.64 0.49101557E-21 -118.67 0.81551736E-22 -151.64
      13000.0000  0.17645342E-24 -102.39 0.37074573E-21 -106.22 0.59110529E-22 -139.27
      13250.0000  0.13099572E-24  -90.26 0.28304181E-21  -94.11 0.43411872E-22 -127.31
      13500.0000  0.97606375E-25  -78.06 0.21835265E-21  -82.27 0.32301564E-22 -115.51
      13750.0000  0.72906159E-25  -65.59 0.17008049E-21  -70.67 0.24341672E-22 -103.63
      14000.0000  0.54551693E-25  -52.62 0.13365688E-21  -59.32 0.18572338E-22  -91.52
      14250.0000  0.40905039E-25  -38.93 0.10590275E-21  -48.30 0.14347154E-22  -79.04
      14500.0000  0.30811489E-25  -24.29 0.84581559E-22  -37.71 0.11237885E-22  -66.20
      14750.0000  0.23437511E-25   -8.52 0.68093932E-22  -27.75 0.89451031E-23  -53.08
      15000.0000  0.18163056E-25    8.44 0.55280043E-22  -18.68 0.72560603E-23  -39.93
