   % Range crossline_E_amp crossline_E_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
      14000.0000  0.13618656E-16  -92.05 0.21542184E-13   44.77 0.80295052E-19  107.05
      14250.0000  0.12914265E-16  -92.05 0.20427997E-13   44.76 0.65287596E-19  115.63
      14500.0000  0.12257620E-16  -92.05 0.19389362E-13   44.76 0.53312828E-19  124.17
      14750.0000  0.11644743E-16  -92.05 0.18419979E-13   44.76 0.43700022E-19  132.72
      15000.0000  0.11072048E-16  -92.05 0.17514167E-13   44.76 0.35938738E-19  141.28
   % Range crossline_B_amp crossline_B_phs inline_E_amp inline_E_phs  vertical_E_amp vertical_E_phs 
          0.0000  0.36319650E-12 -179.45 0.17537254E-07    0.32 0.17330800E-06    0.55
        250.0000  0.39438333E-12 -174.34 0.68745005E-10  178.59 0.60397515E-09 -179.21
        500.0000  0.58468803E-13 -164.86 0.98321714E-10 -167.00 0.54468085E-10 -176.04
        750.0000  0.16897078E-13 -153.05 0.30957979E-10 -155.24 0.12560718E-10 -169.53
       1000.0000  0.63411770E-14 -139.70 0.11928591E-10 -141.92 0.41945982E-11 -160.38
       1250.0000  0.27408325E-14 -125.07 0.52230947E-11 -127.31 0.16857104E-11 -149.43
       1500.0000  0.13020760E-14 -109.30 0.25018809E-11 -111.55 0.75697219E-12 -137.11
       1750.0000  0.66562099E-15  -92.62 0.12868685E-11  -94.90 0.36752329E-12 -123.56
       2000.0000  0.36161667E-15  -75.36 0.70251642E-12  -77.68 0.18994658E-12 -108.95
       2250.0000  0.20662465E-15  -57.86 0.40290366E-12  -60.25 0.10356542E-12  -93.47
       2500.0000  0.12292327E-15  -40.41 0.24034169E-12  -42.88 0.59133246E-13  -77.39
       2750.0000  0.75427173E-16  -23.16 0.14775527E-12  -25.70 0.35093477E-13  -61.00
       3000.0000  0.47363005E-16   -6.16 0.92898887E-13   -8.75 0.21483793E-13  -44.49
       3250.0000  0.30250272E-16   10.61 0.59384740E-13    7.97 0.13472732E-13  -27.99
       3500.0000  0.19564892E-16   27.20 0.38430689E-13   24.53 0.86044066E-14  -11.55
       3750.0000  0.12774023E-16   43.65 0.25101944E-13   40.96 0.55709457E-14    4.81
       4000.0000  0.84009745E-17   60.03 0.16513528E-13   57.32 0.36442955E-14   21.12
       4250.0000  0.55566254E-17   76.36 0.10924985E-13   73.64 0.24028011E-14   37.39
       4500.0000  0.36922148E-17   92.67 0.72606584E-14   89.94 0.15939960E-14   53.64
       4750.0000  0.24626290E-17  108.99 0.48434412E-14  106.25 0.10626297E-14   69.89
       5000.0000  0.16477007E-17  125.33 0.32410875E-14  122.59 0.71123238E-15   86.16
       5250.0000  0.11054098E-17  141.71 0.21746433E-14  138.97 0.47762859E-15  102.45
       5500.0000  0.74334048E-18  158.15 0.14625230E-14  155.41 0.32166844E-15  118.77
       5750.0000  0.50092929E-18  174.66 0.98569436E-15  171.92 0.21717709E-15  135.14
       6000.0000  0.33825554E-18 -168.73 0.66567958E-15 -171.47 0.14696128E-15  151.55
       6250.0000  0.22887782E-18 -152.02 0.45048984E-15 -154.75 0.99658405E-16  168.03
       6500.0000  0.15521164E-18 -135.17 0.30554564E-15 -137.90 0.67721555E-16 -175.42
       6750.0000  0.10552300E-18 -118.18 0.20776959E-15 -120.91 0.46117258E-16 -158.80
       7000.0000  0.71959729E-19 -101.03 0.14171729E-15 -103.75 0.31476648E-16 -142.09
       7250.0000  0.49255142E-19  -83.70 0.97028849E-16  -86.42 0.21538323E-16 -125.29
       7500.0000  0.33870076E-19  -66.20 0.66742113E-16  -68.92 0.14780524E-16 -108.40
       7750.0000  0.23422808E-19  -48.53 0.46171587E-16  -51.26 0.10177083E-16  -91.42
       8000.0000  0.16308861E-19  -30.72 0.32160710E-16  -33.46 0.70348291E-17  -74.35
       8250.0000  0.11446681E-19  -12.83 0.22581636E-16  -15.58 0.48848607E-17  -57.22
       8500.0000  0.81070805E-20    5.07 0.15999730E-16    2.31 0.34096152E-17  -40.05
       8750.0000  0.57985668E-20   22.90 0.11447978E-16   20.11 0.23938227E-17  -22.89
       9000.0000  0.41900659E-20   40.54 0.82749583E-17   37.73 0.16914434E-17   -5.77
       9250.0000  0.30587221E-20   57.89 0.60421287E-17   55.04 0.12033371E-17   11.23
       9500.0000  0.22545665E-20   74.85 0.44543167E-17   71.96 0.86215375E-18   28.05
       9750.0000  0.16765876E-20   91.32 0.33126432E-17   88.39 0.62209768E-18   44.62
      10000.0000  0.12565493E-20  107.24 0.24826968E-17  104.27 0.45198511E-18   60.85
      10250.0000  0.94809650E-21  122.56 0.18731110E-17  119.55 0.33053505E-18   76.70
