   % Range crossline_e_amp crossline_e_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
      10000.0000  0.37389190e-16  -92.07 0.59127101e-13   44.82 0.36973166e-17  -73.13
      10250.0000  0.34715434e-16  -92.07 0.54907847e-13   44.82 0.27982338e-17  -57.62
      10500.0000  0.32291331e-16  -92.07 0.51079179e-13   44.82 0.21316008e-17  -42.80
      10750.0000  0.30088320e-16  -92.07 0.47597341e-13   44.82 0.16326522e-17  -28.66
      11000.0000  0.28081656e-16  -92.07 0.44424269e-13   44.81 0.12563464e-17  -15.20
      11250.0000  0.26249845e-16  -92.07 0.41526727e-13   44.81 0.97081757e-18   -2.38
      11500.0000  0.24574166e-16  -92.07 0.38875618e-13   44.81 0.75313706e-18    9.82
      11750.0000  0.23038269e-16  -92.07 0.36445403e-13   44.80 0.58655048e-18   21.44
      12000.0000  0.21627830e-16  -92.07 0.34213612e-13   44.80 0.45865475e-18   32.53
      12250.0000  0.20330263e-16  -92.06 0.32160438e-13   44.79 0.36017320e-18   43.13
      12500.0000  0.19134476e-16  -92.06 0.30268379e-13   44.79 0.28411488e-18   53.30
      12750.0000  0.18030670e-16  -92.06 0.28521941e-13   44.79 0.22518428e-18   63.09
      13000.0000  0.17010158e-16  -92.06 0.26907379e-13   44.78 0.17935772e-18   72.57
      13250.0000  0.16065225e-16  -92.06 0.25412471e-13   44.78 0.14357323e-18   81.79
      13500.0000  0.15189000e-16  -92.06 0.24026328e-13   44.77 0.11549952e-18   90.80
      13750.0000  0.14375347e-16  -92.06 0.22739230e-13   44.77 0.93361879e-19   99.66
      14000.0000  0.13618781e-16  -92.05 0.21542481e-13   44.77 0.75809456e-19  108.41
      14250.0000  0.12914380e-16  -92.05 0.20428285e-13   44.76 0.61813837e-19  117.11
      14500.0000  0.12257726e-16  -92.05 0.19389640e-13   44.76 0.50591269e-19  125.77
      14750.0000  0.11644841e-16  -92.05 0.18420246e-13   44.76 0.41543179e-19  134.42
      15000.0000  0.11072139e-16  -92.05 0.17514422e-13   44.76 0.34210880e-19  143.10
   % Range crossline_B_amp crossline_B_phs inline_e_amp inline_e_phs  vertical_e_amp vertical_e_phs 
          0.0000  0.36319650e-12 -179.45 0.17537254e-07    0.32 0.17330800e-06    0.55
        250.0000  0.39438326e-12 -174.34 0.68744881e-10  178.59 0.60397526e-09 -179.21
        500.0000  0.58468651e-13 -164.86 0.98321395e-10 -167.00 0.54468169e-10 -176.04
        750.0000  0.16896840e-13 -153.05 0.30957487e-10 -155.24 0.12560776e-10 -169.53
       1000.0000  0.63408741e-14 -139.70 0.11927971e-10 -141.92 0.41946248e-11 -160.38
       1250.0000  0.27404985e-14 -125.07 0.52224153e-11 -127.31 0.16857037e-11 -149.43
       1500.0000  0.13017461e-14 -109.31 0.25012139e-11 -111.56 0.75693644e-12 -137.10
       1750.0000  0.66532264e-15  -92.63 0.12862679e-11  -94.91 0.36746704e-12 -123.56
       2000.0000  0.36136430e-15  -75.37 0.70200989e-12  -77.69 0.18987986e-12 -108.94
       2250.0000  0.20642029e-15  -57.88 0.40249391e-12  -60.27 0.10349704e-12  -93.45
       2500.0000  0.12276071e-15  -40.44 0.24001557e-12  -42.90 0.59069284e-13  -77.37
       2750.0000  0.75297086e-16  -23.21 0.14749385e-12  -25.75 0.35037070e-13  -60.97
       3000.0000  0.47256545e-16   -6.25 0.92684540e-13   -8.84 0.21435774e-13  -44.46
       3250.0000  0.30160739e-16   10.47 0.59204241e-13    7.83 0.13432578e-13  -27.96
       3500.0000  0.19487922e-16   26.99 0.38275471e-13   24.32 0.85710321e-14  -11.54
       3750.0000  0.12707079e-16   43.36 0.24967028e-13   40.66 0.55432001e-14    4.80
       4000.0000  0.83426729e-17   59.63 0.16396177e-13   56.92 0.36211819e-14   21.07
       4250.0000  0.55061748e-17   75.84 0.10823599e-13   73.12 0.23835285e-14   37.28
       4500.0000  0.36490403e-17   92.02 0.71740422e-14   89.29 0.15779521e-14   53.46
       4750.0000  0.24261727e-17  108.19 0.47704258e-14  105.46 0.10493313e-14   69.62
       5000.0000  0.16173457e-17  124.38 0.31803874e-14  121.65 0.70028189e-15   85.79
       5250.0000  0.10804768e-17  140.61 0.21248570e-14  137.87 0.46868393e-15  101.97
       5500.0000  0.72311855e-18  156.89 0.14221956e-14  154.15 0.31442669e-15  118.18
       5750.0000  0.48471425e-18  173.25 0.95339460e-15  170.51 0.21136709e-15  134.43
       6000.0000  0.32538346e-18 -170.30 0.64006477e-15 -173.03 0.14234122e-15  150.73
       6250.0000  0.21874802e-18 -153.73 0.43035002e-15 -156.46 0.96015368e-16  167.09
       6500.0000  0.14729889e-18 -137.02 0.28982618e-15 -139.74 0.64871183e-16 -176.47
       6750.0000  0.99380759e-19 -120.14 0.19557612e-15 -122.85 0.43902777e-16 -159.95
       7000.0000  0.67217068e-19 -103.07 0.13230834e-15 -105.78 0.29767059e-16 -143.33
       7250.0000  0.45609711e-19  -85.78 0.89801045e-16  -88.49 0.20225937e-16 -126.61
       7500.0000  0.31079203e-19  -68.27 0.61211811e-16  -70.98 0.13778095e-16 -109.77
       7750.0000  0.21294079e-19  -50.54 0.41955703e-16  -53.24 0.94148324e-17  -92.80
       8000.0000  0.14691101e-19  -32.60 0.28958521e-16  -35.31 0.64575616e-17  -75.73
       8250.0000  0.10221874e-19  -14.50 0.20158544e-16  -17.22 0.44493232e-17  -58.54
       8500.0000  0.71834615e-20    3.68 0.14173427e-16    0.95 0.30821753e-17  -41.28
