   % Range crossline_e_amp crossline_e_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
       5750.0000  0.19474523e-15  -91.32 0.31814849e-12   44.66 0.16269792e-14   -7.67
       6000.0000  0.17131749e-15  -91.70 0.27879190e-12   45.04 0.10920814e-14    8.77
       6250.0000  0.15174375e-15  -91.98 0.24546148e-12   45.27 0.73408382e-15   25.33
       6500.0000  0.13515998e-15  -92.16 0.21722404e-12   45.36 0.49421496e-15   42.02
       6750.0000  0.12094806e-15  -92.26 0.19323627e-12   45.37 0.33334903e-15   58.88
       7000.0000  0.10865864e-15  -92.31 0.17276639e-12   45.32 0.22537912e-15   75.93
       7250.0000  0.97957462e-16  -92.31 0.15519818e-12   45.24 0.15285352e-15   93.19
       7500.0000  0.88588902e-16  -92.29 0.14002405e-12   45.15 0.10408992e-15  110.68
       7750.0000  0.80351850e-16  -92.25 0.12683215e-12   45.07 0.71260099e-16  128.39
       8000.0000  0.73083916e-16  -92.22 0.11529132e-12   45.00 0.49115032e-16  146.31
       8250.0000  0.66651136e-16  -92.18 0.10513611e-12   44.94 0.34134214e-16  164.40
       8500.0000  0.60941199e-16  -92.15 0.96153408e-13   44.90 0.23956980e-16 -177.41
       8750.0000  0.55858902e-16  -92.12 0.88171130e-13   44.87 0.17001657e-16 -159.24
       9000.0000  0.51322963e-16  -92.10 0.81049117e-13   44.85 0.12210037e-16 -141.19
       9250.0000  0.47263703e-16  -92.09 0.74672018e-13   44.84 0.88755305e-17 -123.41
       9500.0000  0.43621246e-16  -92.08 0.68943861e-13   44.83 0.65272860e-17 -106.04
       9750.0000  0.40344071e-16  -92.08 0.63783946e-13   44.83 0.48519010e-17  -89.17
      10000.0000  0.37387805e-16  -92.07 0.59123766e-13   44.83 0.36405703e-17  -72.92
      10250.0000  0.34714194e-16  -92.07 0.54904693e-13   44.82 0.27535778e-17  -57.32
      10500.0000  0.32290212e-16  -92.07 0.51076209e-13   44.82 0.20966504e-17  -42.40
      10750.0000  0.30087305e-16  -92.07 0.47594557e-13   44.82 0.16053850e-17  -28.18
      11000.0000  0.28080729e-16  -92.07 0.44421663e-13   44.82 0.12350964e-17  -14.63
      11250.0000  0.26248992e-16  -92.07 0.41524294e-13   44.81 0.95424388e-18   -1.74
      11500.0000  0.24573377e-16  -92.07 0.38873348e-13   44.81 0.74017927e-18   10.52
      11750.0000  0.23037535e-16  -92.07 0.36443285e-13   44.81 0.57638116e-18   22.21
      12000.0000  0.21627143e-16  -92.07 0.34211636e-13   44.80 0.45063477e-18   33.36
      12250.0000  0.20329618e-16  -92.06 0.32158592e-13   44.80 0.35381240e-18   44.01
      12500.0000  0.19133870e-16  -92.06 0.30266653e-13   44.79 0.27903909e-18   54.23
      12750.0000  0.18030097e-16  -92.06 0.28520326e-13   44.79 0.22110859e-18   64.07
      13000.0000  0.17009616e-16  -92.06 0.26905865e-13   44.79 0.17606522e-18   73.58
      13250.0000  0.16064712e-16  -92.06 0.25411049e-13   44.78 0.14089839e-18   82.82
      13500.0000  0.15188513e-16  -92.06 0.24024991e-13   44.78 0.11331552e-18   91.86
      13750.0000  0.14374885e-16  -92.06 0.22737972e-13   44.77 0.91570906e-19  100.74
      14000.0000  0.13618341e-16  -92.05 0.21541294e-13   44.77 0.74335474e-19  109.51
      14250.0000  0.12913961e-16  -92.05 0.20427163e-13   44.77 0.60597201e-19  118.21
      14500.0000  0.12257327e-16  -92.05 0.19388578e-13   44.76 0.49584742e-19  126.88
      14750.0000  0.11644461e-16  -92.05 0.18419240e-13   44.76 0.40709004e-19  135.54
