   % Range crossline_e_amp crossline_e_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
       6750.0000  0.12092744e-15  -92.28 0.19323740e-12   45.39 0.34333778e-15   59.98
       7000.0000  0.10864908e-15  -92.32 0.17275423e-12   45.33 0.23309879e-15   77.09
       7250.0000  0.97955290e-16  -92.32 0.15518004e-12   45.25 0.15879884e-15   94.40
       7500.0000  0.88591186e-16  -92.30 0.14000476e-12   45.16 0.10865535e-15  111.91
       7750.0000  0.80356421e-16  -92.26 0.12681456e-12   45.07 0.74756565e-16  129.62
       8000.0000  0.73089293e-16  -92.22 0.11527681e-12   45.00 0.51785585e-16  147.50
       8250.0000  0.66656396e-16  -92.18 0.10512508e-12   44.94 0.36167834e-16  165.50
       8500.0000  0.60945843e-16  -92.15 0.96145655e-13   44.90 0.25500250e-16 -176.44
       8750.0000  0.55862719e-16  -92.12 0.88166155e-13   44.87 0.18168262e-16 -158.43
       9000.0000  0.51325932e-16  -92.10 0.81046312e-13   44.85 0.13088231e-16 -140.58
       9250.0000  0.47265907e-16  -92.09 0.74670795e-13   44.84 0.95338523e-17 -123.02
       9500.0000  0.43622814e-16  -92.08 0.68943710e-13   44.83 0.70188717e-17 -105.85
       9750.0000  0.40345146e-16  -92.08 0.63784462e-13   44.83 0.52177628e-17  -89.19
      10000.0000  0.37388518e-16  -92.07 0.59124650e-13   44.82 0.39121494e-17  -73.11
      10250.0000  0.34714654e-16  -92.07 0.54905737e-13   44.82 0.29547860e-17  -57.65
      10500.0000  0.32290505e-16  -92.07 0.51077282e-13   44.82 0.22455310e-17  -42.85
      10750.0000  0.30087493e-16  -92.07 0.47595579e-13   44.82 0.17154608e-17  -28.71
      11000.0000  0.28080857e-16  -92.07 0.44422598e-13   44.82 0.13164497e-17  -15.22
      11250.0000  0.26249088e-16  -92.07 0.41525125e-13   44.81 0.10143646e-17   -2.38
      11500.0000  0.24573459e-16  -92.07 0.38874078e-13   44.81 0.78461920e-18    9.87
      11750.0000  0.23037613e-16  -92.07 0.36443923e-13   44.80 0.60925022e-18   21.53
      12000.0000  0.21627222e-16  -92.07 0.34212194e-13   44.80 0.47497318e-18   32.66
      12250.0000  0.20329699e-16  -92.06 0.32159082e-13   44.80 0.37186759e-18   43.30
      12500.0000  0.19133953e-16  -92.06 0.30267087e-13   44.79 0.29247090e-18   53.49
      12750.0000  0.18030183e-16  -92.06 0.28520713e-13   44.79 0.23114115e-18   63.30
      13000.0000  0.17009703e-16  -92.06 0.26906214e-13   44.78 0.18359943e-18   72.77
      13250.0000  0.16064799e-16  -92.06 0.25411366e-13   44.78 0.14659558e-18   81.97
      13500.0000  0.15188599e-16  -92.06 0.24025282e-13   44.78 0.11765967e-18   90.94
      13750.0000  0.14374970e-16  -92.06 0.22738239e-13   44.77 0.94915162e-19   99.76
      14000.0000  0.13618424e-16  -92.05 0.21541541e-13   44.77 0.76936893e-19  108.47
